Time [s],Packet ID,MOSI,MISO
0.0000000000,0,The initial (idle) state of the CLK line does not match the settings,
0.0000467200,2,0x1000,
0.0000482600,2,0x2A80,
0.0000497800,2,0x2A80,
0.0000513200,2,0x2A80,
0.0000528600,2,0x2A80,
0.0000544000,2,0x2A80,
0.0000559400,2,0x2A80,
0.0000574600,2,0x2A80,
0.0000599600,3,0x0000,
0.0000615000,3,0xD500,
0.0000630400,3,0xD500,
0.0000645800,3,0xD500,
0.0000661000,3,0xD500,
0.0000676400,3,0xD500,
0.0000691800,3,0xD500,
0.0000707200,3,0xD500,
0.0000731200,4,0x0009,
0.0000746600,4,0x8009,
0.0000762000,4,0x8009,
0.0000777200,4,0x8009,
0.0000792600,4,0x8009,
0.0000808000,4,0x8009,
0.0000823400,4,0x8009,
0.0000838600,4,0x8009,
0.0000862800,5,0x0000,
0.0000878000,5,0x2A80,
0.0000893400,5,0x2A80,
0.0000908800,5,0x2A80,
0.0000924200,5,0x2A80,
0.0000939600,5,0x2A80,
0.0000954800,5,0x2A80,
0.0000970200,5,0x2A80,
0.0000994200,6,0x0000,
0.0001009600,6,0xAA80,
0.0001025000,6,0xAA80,
0.0001040200,6,0xAA80,
0.0001055600,6,0xAA80,
0.0001071000,6,0xAA80,
0.0001086400,6,0xAA80,
0.0001101800,6,0xAA80,
0.0001125800,7,0x0000,
0.0001141200,7,0x0C80,
0.0001156400,7,0x0C80,
0.0001171800,7,0x0C80,
0.0001187200,7,0x0C80,
0.0001202600,7,0x0C80,
0.0001218000,7,0x0C80,
0.0001233200,7,0x0C80,
0.0001257200,8,0x0000,
0.0001272600,8,0x0C80,
0.0001288000,8,0x0C80,
0.0001303400,8,0x0C80,
0.0001318800,8,0x0C80,
0.0001334000,8,0x0C80,
0.0001349400,8,0x0C80,
0.0001364800,8,0x0C80,
0.0001388800,9,0x0000,
0.0001404200,9,0x0C80,
0.0001419600,9,0x0C80,
0.0001434800,9,0x0C80,
0.0001450200,9,0x0C80,
0.0001465600,9,0x0C80,
0.0001481000,9,0x0C80,
0.0001496200,9,0x0C80,
0.0001520400,10,0x0000,
0.0001535600,10,0x0C80,
0.0001551000,10,0x0C80,
0.0001566400,10,0x0C80,
0.0001581800,10,0x0C80,
0.0001597200,10,0x0C80,
0.0001612400,10,0x0C80,
0.0001627800,10,0x0C80,
0.0001651800,11,0x0000,
0.0001667200,11,0x0C80,
0.0001682600,11,0x0C80,
0.0001698000,11,0x0C80,
0.0001713200,11,0x0C80,
0.0001728600,11,0x0C80,
0.0001744000,11,0x0C80,
0.0001759400,11,0x0C80,
0.0001783400,12,0x0000,
0.0001798800,12,0x0C80,
0.0001814000,12,0x0C80,
0.0001829400,12,0x0C80,
0.0001844800,12,0x0C80,
0.0001860200,12,0x0C80,
0.0001875600,12,0x0C80,
0.0001890800,12,0x0C80,
0.0001914800,13,0x0000,
0.0001930200,13,0x0C80,
0.0001945600,13,0x0C80,
0.0001961000,13,0x0C80,
0.0001976400,13,0x0C80,
0.0001991600,13,0x0C80,
0.0002007000,13,0x0C80,
0.0002022400,13,0x0C80,
0.0002046400,14,0x0000,
0.0002061800,14,0x0C80,
0.0002077200,14,0x0C80,
0.0002092400,14,0x0C80,
0.0002107800,14,0x0C80,
0.0002123200,14,0x0C80,
0.0002138600,14,0x0C80,
0.0002154000,14,0x0C80,
0.0002178000,15,0x0000,
0.0002193200,15,0x0C80,
0.0002208600,15,0x0C80,
0.0002224000,15,0x0C80,
0.0002239400,15,0x0C80,
0.0002254800,15,0x0C80,
0.0002270000,15,0x0C80,
0.0002285400,15,0x0C80,
0.0002309400,16,0x0000,
0.0002324800,16,0x0C80,
0.0002340200,16,0x0C80,
0.0002355600,16,0x0C80,
0.0002370800,16,0x0C80,
0.0002386200,16,0x0C80,
0.0002401600,16,0x0C80,
0.0002417000,16,0x0C80,
0.0002441000,17,0x0000,
0.0002456400,17,0x0C80,
0.0002471600,17,0x0C80,
0.0002487000,17,0x0C80,
0.0002502400,17,0x0C80,
0.0002517800,17,0x0C80,
0.0002533200,17,0x0C80,
0.0002548400,17,0x0C80,
0.0002572400,18,0x0000,
0.0002587800,18,0x0C80,
0.0002603200,18,0x0C80,
0.0002618600,18,0x0C80,
0.0002634000,18,0x0C80,
0.0002649200,18,0x0C80,
0.0002664600,18,0x0C80,
0.0002680000,18,0x0C80,
0.0002704000,19,0x0000,
0.0002719400,19,0x0C80,
0.0002734800,19,0x0C80,
0.0002750000,19,0x0C80,
0.0002765400,19,0x0C80,
0.0002780800,19,0x0C80,
0.0002796200,19,0x0C80,
0.0002811600,19,0x0C80,
0.0002835600,20,0x0000,
0.0002850800,20,0x0C80,
0.0002866200,20,0x0C80,
0.0002881600,20,0x0C80,
0.0002897000,20,0x0C80,
0.0002912400,20,0x0C80,
0.0002927600,20,0x0C80,
0.0002943000,20,0x0C80,
0.0002967000,21,0x0000,
0.0002982400,21,0x0C80,
0.0002997800,21,0x0C80,
0.0003013200,21,0x0C80,
0.0003028400,21,0x0C80,
0.0003043800,21,0x0C80,
0.0003059200,21,0x0C80,
0.0003074600,21,0x0C80,
0.0003098600,22,0x0000,
0.0003114000,22,0x0C80,
0.0003129200,22,0x0C80,
0.0003144600,22,0x0C80,
0.0003160000,22,0x0C80,
0.0003175400,22,0x0C80,
0.0003190800,22,0x0C80,
0.0003206000,22,0x0C80,
0.0003230000,23,0x0000,
0.0003245400,23,0x0380,
0.0003260800,23,0x0380,
0.0003276200,23,0x0380,
0.0003291600,23,0x0380,
0.0003306800,23,0x0380,
0.0003322200,23,0x0380,
0.0003337600,23,0x0380,
0.0003363600,24,0x0000,
0.0003378800,24,0x0E00,
0.0003394200,24,0x0E00,
0.0003409600,24,0x0E00,
0.0003425000,24,0x0E00,
0.0003440400,24,0x0E00,
0.0003455600,24,0x0E00,
0.0003471000,24,0x0E00,
0.0003495000,25,0x0000,
0.0003510400,25,0x0E00,
0.0003525800,25,0x0E00,
0.0003541200,25,0x0E00,
0.0003556600,25,0x0E00,
0.0003571800,25,0x0E00,
0.0003587200,25,0x0E00,
0.0003602600,25,0x0E00,
0.0003626600,26,0x0000,
0.0003642000,26,0x0E00,
0.0003657200,26,0x0E00,
0.0003672600,26,0x0E00,
0.0003688000,26,0x0E00,
0.0003703400,26,0x0E00,
0.0003718800,26,0x0E00,
0.0003734000,26,0x0E00,
0.0003758200,27,0x0000,
0.0003773400,27,0x0E00,
0.0003788800,27,0x0E00,
0.0003804200,27,0x0E00,
0.0003819600,27,0x0E00,
0.0003835000,27,0x0E00,
0.0003850200,27,0x0E00,
0.0003865600,27,0x0E00,
0.0003889600,28,0x0000,
0.0003905000,28,0x0E00,
0.0003920400,28,0x0E00,
0.0003935800,28,0x0E00,
0.0003951000,28,0x0E00,
0.0003966400,28,0x0E00,
0.0003981800,28,0x0E00,
0.0003997200,28,0x0E00,
0.0004021200,29,0x0000,
0.0004036600,29,0x0E00,
0.0004051800,29,0x0E00,
0.0004067200,29,0x0E00,
0.0004082600,29,0x0E00,
0.0004098000,29,0x0E00,
0.0004113400,29,0x0E00,
0.0004128600,29,0x0E00,
0.0004152600,30,0x0000,
0.0004168000,30,0x0E00,
0.0004183400,30,0x0E00,
0.0004198800,30,0x0E00,
0.0004214200,30,0x0E00,
0.0004229400,30,0x0E00,
0.0004244800,30,0x0E00,
0.0004260200,30,0x0E00,
0.0004284200,31,0x0000,
0.0004299600,31,0x0E00,
0.0004315000,31,0x0E00,
0.0004330200,31,0x0E00,
0.0004345600,31,0x0E00,
0.0004361000,31,0x0E00,
0.0004376400,31,0x0E00,
0.0004391800,31,0x0E00,
0.0004415800,32,0x0000,
0.0004431000,32,0x0E00,
0.0004446400,32,0x0E00,
0.0004461800,32,0x0E00,
0.0004477200,32,0x0E00,
0.0004492600,32,0x0E00,
0.0004507800,32,0x0E00,
0.0004523200,32,0x0E00,
0.0004547200,33,0x0000,
